name,zipcode,inspection_date,score,address,city,state,lat,lon,facility_id,description
7-Eleven  #36265,78759,01/28/2014,100,11587 JOLLYVILLE RD,AUSTIN,78759,30.416122294000047,-97.74876023899998,10839869,Routine Inspection
7-Eleven  #36265,78759,01/13/2015,90,11587 JOLLYVILLE RD,AUSTIN,78759,30.416122294000047,-97.74876023899998,10839869,Routine Inspection
7-Eleven  #36265,78759,07/16/2013,93,11587 JOLLYVILLE RD,AUSTIN,78759,30.416122294000047,-97.74876023899998,10839869,Routine Inspection
7-Eleven  #36265,78759,07/28/2014,87,11587 JOLLYVILLE RD,AUSTIN,78759,30.416122294000047,-97.74876023899998,10839869,Routine Inspection
7 Eleven # 36267A,78748,12/04/2014,100,525 W SLAUGHTER LN,AUSTIN,78748,30.17224876100005,-97.79943989799995,11126612,Routine Inspection
7-Eleven 36559H,78734,01/28/2015,89,3636 N FM 620 RD,AUSTIN,78734,30.397673420000046,-97.92873098699994,10874261,Routine Inspection
7-Eleven 36559H,78734,08/22/2013,88,3636 N FM 620 RD,AUSTIN,78734,30.397673420000046,-97.92873098699994,10874261,Routine Inspection
7-Eleven 36559H,78734,09/12/2014,89,3636 N FM 620 RD,AUSTIN,78734,30.397673420000046,-97.92873098699994,10874261,Routine Inspection
7-Eleven 36559H,78734,03/11/2014,77,3636 N FM 620 RD,AUSTIN,78734,30.397673420000046,-97.92873098699994,10874261,Routine Inspection
7-Eleven 36559H,78734,04/17/2015,85,3636 N FM 620 RD,AUSTIN,78734,30.397673420000046,-97.92873098699994,10874261,Routine Inspection
7-Eleven  #36561,78758,08/28/2013,97,1822 RUTLAND DR,AUSTIN,78758,30.378645480000046,-97.71174779499995,10874404,Routine Inspection
7-Eleven  #36561,78758,03/02/2015,85,1822 RUTLAND DR,AUSTIN,78758,30.378645480000046,-97.71174779499995,10874404,Routine Inspection
7-Eleven  #36561,78758,04/03/2014,93,1822 RUTLAND DR,AUSTIN,78758,30.378645480000046,-97.71174779499995,10874404,Routine Inspection
7-Eleven  #36561,78758,10/13/2014,95,1822 RUTLAND DR,AUSTIN,78758,30.378645480000046,-97.71174779499995,10874404,Routine Inspection
7-Eleven #36562H,78744,01/29/2015,78,6422 S US 183 HWY,AUSTIN,78744,30.164809880000064,-97.69290213099998,10874472,Routine Inspection
7-Eleven #36562H,78744,10/28/2014,85,6422 S US 183 HWY,AUSTIN,78744,30.164809880000064,-97.69290213099998,10874472,Routine Inspection
7-Eleven #36562H,78744,03/25/2015,72,6422 S US 183 HWY,AUSTIN,78744,30.164809880000064,-97.69290213099998,10874472,Routine Inspection
7-Eleven #36562H,78744,04/23/2014,87,6422 S US 183 HWY,AUSTIN,78744,30.164809880000064,-97.69290213099998,10874472,Routine Inspection
7-Eleven #36562H,78744,10/25/2013,72,6422 S US 183 HWY,AUSTIN,78744,30.164809880000064,-97.69290213099998,10874472,Routine Inspection
7 Eleven #36575,78660,09/09/2014,76,15829 N IH 35 SVRD NB,AUSTIN,78660,30.448531720000062,-97.61972641599999,10874330,Routine Inspection
7 Eleven #36575,78660,03/05/2015,86,15829 N IH 35 SVRD NB,AUSTIN,78660,30.448531720000062,-97.61972641599999,10874330,Routine Inspection
7 Eleven #36575,78660,03/14/2014,93,15829 N IH 35 SVRD NB,AUSTIN,78660,30.448531720000062,-97.61972641599999,10874330,Routine Inspection
7 Eleven #36575,78660,08/22/2013,89,15829 N IH 35 SVRD NB,AUSTIN,78660,30.448531720000062,-97.61972641599999,10874330,Routine Inspection
7-Eleven  #36591,78745,04/02/2015,76,201 W BEN WHITE BLVD EB,AUSTIN,78745,30.206884239000033,-97.79564699899998,10874741,Routine Inspection
7-Eleven  #36591,78745,02/24/2014,94,201 W BEN WHITE BLVD EB,AUSTIN,78745,30.206884239000033,-97.79564699899998,10874741,Routine Inspection
7-Eleven  #36591,78745,10/09/2014,80,201 W BEN WHITE BLVD EB,AUSTIN,78745,30.206884239000033,-97.79564699899998,10874741,Routine Inspection
7-Eleven  #36591,78745,08/22/2013,90,201 W BEN WHITE BLVD EB,AUSTIN,78745,30.206884239000033,-97.79564699899998,10874741,Routine Inspection
7-Eleven  #36600,78753,09/03/2013,85,1625 E PARMER LN,AUSTIN,78753,30.387105533000067,-97.64905329399994,10874919,Routine Inspection
7-Eleven  #36600,78753,03/27/2015,85,1625 E PARMER LN,AUSTIN,78753,30.387105533000067,-97.64905329399994,10874919,Routine Inspection
7-Eleven  #36600,78753,10/08/2014,92,1625 E PARMER LN,AUSTIN,78753,30.387105533000067,-97.64905329399994,10874919,Routine Inspection
7-Eleven  #36600,78753,03/27/2014,90,1625 E PARMER LN,AUSTIN,78753,30.387105533000067,-97.64905329399994,10874919,Routine Inspection
7 Eleven # 36610A,78758,03/21/2015,79,2616 W BRAKER LN,AUSTIN,78758,30.391137367000056,-97.72123453099994,11126657,Routine Inspection
7-Eleven  #36612,78752,11/27/2013,94,6707 CAMERON RD,AUSTIN,78752,30.322635366000043,-97.69430455299994,10874856,Routine Inspection
7-Eleven  #36612,78752,11/14/2014,94,6707 CAMERON RD,AUSTIN,78752,30.322635366000043,-97.69430455299994,10874856,Routine Inspection
7-Eleven  #36612,78752,05/28/2014,85,6707 CAMERON RD,AUSTIN,78752,30.322635366000043,-97.69430455299994,10874856,Routine Inspection
7-Eleven 36616H,78728,10/30/2014,87,14730 N IH 35 SVRD SB,AUSTIN,78728,30.448192810000023,-97.68300707599997,10874397,Routine Inspection
7-Eleven 36616H,78728,02/26/2015,96,14730 N IH 35 SVRD SB,AUSTIN,78728,30.448192810000023,-97.68300707599997,10874397,Routine Inspection
7-Eleven 36616H,78728,05/05/2014,100,14730 N IH 35 SVRD SB,AUSTIN,78728,30.448192810000023,-97.68300707599997,10874397,Routine Inspection
7-Eleven 36630H,78757,03/11/2014,93,7844 BURNET RD,AUSTIN,78757,30.355783057000053,-97.73109921599996,10874885,Routine Inspection
7-Eleven 36630H,78757,09/11/2014,100,7844 BURNET RD,AUSTIN,78757,30.355783057000053,-97.73109921599996,10874885,Routine Inspection
7-Eleven 36630H,78757,02/10/2015,85,7844 BURNET RD,AUSTIN,78757,30.355783057000053,-97.73109921599996,10874885,Routine Inspection
7-Eleven # 36636H,78704,01/27/2014,93,1320 E OLTORF ST,AUSTIN,78704,30.234027199000025,-97.74228441599996,10874830,Routine Inspection
7-Eleven # 36636H,78704,07/30/2014,91,1320 E OLTORF ST,AUSTIN,78704,30.234027199000025,-97.74228441599996,10874830,Routine Inspection
7-Eleven # 36636H,78704,07/29/2013,94,1320 E OLTORF ST,AUSTIN,78704,30.234027199000025,-97.74228441599996,10874830,Routine Inspection
7-Eleven # 36636H,78704,02/17/2015,84,1320 E OLTORF ST,AUSTIN,78704,30.234027199000025,-97.74228441599996,10874830,Routine Inspection
7-Eleven 36641H,78745,04/30/2014,93,3431 W WILLIAM CANNON DR,AUSTIN,78745,30.213494689000072,-97.83001223899998,10874724,Routine Inspection
7-Eleven 36641H,78745,10/22/2013,91,3431 W WILLIAM CANNON DR,AUSTIN,78745,30.213494689000072,-97.83001223899998,10874724,Routine Inspection
7-Eleven 36641H,78745,10/27/2014,79,3431 W WILLIAM CANNON DR,AUSTIN,78745,30.213494689000072,-97.83001223899998,10874724,Routine Inspection
7-Eleven  #413,78758,01/09/2014,83,9061 RESEARCH BLVD NB,AUSTIN,78758,30.373866967000026,-97.72699017899998,10874899,Routine Inspection
7-Eleven  #413,78758,01/08/2015,80,9061 RESEARCH BLVD NB,AUSTIN,78758,30.373866967000026,-97.72699017899998,10874899,Routine Inspection
7-Eleven  #413,78758,07/22/2014,90,9061 RESEARCH BLVD NB,AUSTIN,78758,30.373866967000026,-97.72699017899998,10874899,Routine Inspection
7-Eleven Convenience Store,78705,06/28/2013,90,2600 GUADALUPE ST,AUSTIN,78705,30.290692961000047,-97.74136258999994,10041113,Routine Inspection
7-Eleven Convenience Store,78705,12/21/2012,92,2600 GUADALUPE ST,AUSTIN,78705,30.290692961000047,-97.74136258999994,10041113,Routine Inspection
7-Eleven Convenience Store,78705,01/03/2014,97,2600 GUADALUPE ST,AUSTIN,78705,30.290692961000047,-97.74136258999994,10041113,Routine Inspection
7-Eleven Convenience Store,78705,12/31/2014,76,2600 GUADALUPE ST,AUSTIN,78705,30.290692961000047,-97.74136258999994,10041113,Routine Inspection
7-Eleven Convenience Store,78705,07/07/2014,97,2600 GUADALUPE ST,AUSTIN,78705,30.290692961000047,-97.74136258999994,10041113,Routine Inspection
7-Eleven Convenience Store #21884,78703,11/15/2013,83,917 N LAMAR BLVD,AUSTIN,78703,30.274846782000054,-97.75233231299995,10294642,Routine Inspection
7-Eleven Convenience Store #21884,78703,09/11/2014,77,917 N LAMAR BLVD,AUSTIN,78703,30.274846782000054,-97.75233231299995,10294642,Routine Inspection
7-Eleven Convenience Store #21884,78703,02/04/2013,97,917 N LAMAR BLVD,AUSTIN,78703,30.274846782000054,-97.75233231299995,10294642,Routine Inspection
7-Eleven Convenience Store #21884,78703,03/19/2015,93,917 N LAMAR BLVD,AUSTIN,78703,30.274846782000054,-97.75233231299995,10294642,Routine Inspection
7-Eleven Convenience Store #21884,78703,05/22/2012,82,917 N LAMAR BLVD,AUSTIN,78703,30.274846782000054,-97.75233231299995,10294642,Routine Inspection
7-Eleven Convenience Store #24008,78751,12/19/2013,94,5101 N LAMAR BLVD,AUSTIN,78751,30.318934236000075,-97.73072472399997,10155839,Routine Inspection
7-Eleven Convenience Store #24008,78751,12/11/2014,92,5101 N LAMAR BLVD,AUSTIN,78751,30.318934236000075,-97.73072472399997,10155839,Routine Inspection
7-Eleven Convenience Store #24008,78751,06/18/2014,96,5101 N LAMAR BLVD,AUSTIN,78751,30.318934236000075,-97.73072472399997,10155839,Routine Inspection
7-Eleven Convenience Store #24008,78751,06/19/2013,97,5101 N LAMAR BLVD,AUSTIN,78751,30.318934236000075,-97.73072472399997,10155839,Routine Inspection
7-Eleven Convenience Store #24008,78751,08/29/2012,100,5101 N LAMAR BLVD,AUSTIN,78751,30.318934236000075,-97.73072472399997,10155839,Routine Inspection
7-Eleven Convenience Store #25445,78753,07/26/2013,90,8900 N LAMAR BLVD,AUSTIN,78753,30.357956260000037,-97.69998645499999,10221183,Routine Inspection
7-Eleven Convenience Store #25445,78753,01/21/2014,94,8900 N LAMAR BLVD,AUSTIN,78753,30.357956260000037,-97.69998645499999,10221183,Routine Inspection
7-Eleven Convenience Store #25445,78753,02/03/2015,79,8900 N LAMAR BLVD,AUSTIN,78753,30.357956260000037,-97.69998645499999,10221183,Routine Inspection
7-Eleven Convenience Store #25445,78753,08/12/2014,86,8900 N LAMAR BLVD,AUSTIN,78753,30.357956260000037,-97.69998645499999,10221183,Routine Inspection
7-Eleven Convenience Store #25445,78753,11/15/2012,96,8900 N LAMAR BLVD,AUSTIN,78753,30.357956260000037,-97.69998645499999,10221183,Routine Inspection
7-Eleven Convenience Store #26353,78745,12/02/2013,100,601 W BEN WHITE BLVD EB,AUSTIN,78745,30.206884239000033,-97.79564699899998,10184475,Routine Inspection
7-Eleven Convenience Store #26353,78745,11/05/2012,91,601 W BEN WHITE BLVD EB,AUSTIN,78745,30.206884239000033,-97.79564699899998,10184475,Routine Inspection
7-Eleven Convenience Store #26353,78745,01/13/2015,89,601 W BEN WHITE BLVD EB,AUSTIN,78745,30.206884239000033,-97.79564699899998,10184475,Routine Inspection
7-Eleven Convenience Store #26353,78745,05/15/2013,88,601 W BEN WHITE BLVD EB,AUSTIN,78745,30.206884239000033,-97.79564699899998,10184475,Routine Inspection
7-Eleven Convenience Store #26353,78745,07/15/2014,89,601 W BEN WHITE BLVD EB,AUSTIN,78745,30.206884239000033,-97.79564699899998,10184475,Routine Inspection
7-Eleven Convenience Store #34251,78758,04/22/2013,92,9200 BURNET RD,AUSTIN,78758,30.376067826000053,-97.72579180599996,10394056,Routine Inspection
7-Eleven Convenience Store #34251,78758,05/28/2014,94,9200 BURNET RD,AUSTIN,78758,30.376067826000053,-97.72579180599996,10394056,Routine Inspection
7-Eleven Convenience Store #34251,78758,11/14/2013,95,9200 BURNET RD,AUSTIN,78758,30.376067826000053,-97.72579180599996,10394056,Routine Inspection
7-Eleven Convenience Store #34251,78758,11/05/2014,87,9200 BURNET RD,AUSTIN,78758,30.376067826000053,-97.72579180599996,10394056,Routine Inspection
7-Eleven Convenience Store #34251,78758,03/23/2015,81,9200 BURNET RD,AUSTIN,78758,30.376067826000053,-97.72579180599996,10394056,Routine Inspection
7-Eleven Convenience Store #34251,78758,05/18/2012,93,9200 BURNET RD,AUSTIN,78758,30.376067826000053,-97.72579180599996,10394056,Routine Inspection
7-Eleven Convenience Store #34251,78758,11/15/2012,100,9200 BURNET RD,AUSTIN,78758,30.376067826000053,-97.72579180599996,10394056,Routine Inspection
7-Eleven Convenience Store #34253,78660,07/10/2014,93,15010 FM 1825 RD,AUSTIN,78660,30.442847166000035,-97.66541684799995,10723015,Routine Inspection
7-Eleven Convenience Store #34253,78660,01/13/2015,97,15010 FM 1825 RD,AUSTIN,78660,30.442847166000035,-97.66541684799995,10723015,Routine Inspection
7-Eleven Convenience Store #34253,78660,05/21/2013,91,15010 FM 1825 RD,AUSTIN,78660,30.442847166000035,-97.66541684799995,10723015,Routine Inspection
7-Eleven Convenience Store #34253,78660,10/08/2012,90,15010 FM 1825 RD,AUSTIN,78660,30.442847166000035,-97.66541684799995,10723015,Routine Inspection
7-Eleven Convenience Store #34253,78660,01/10/2014,90,15010 FM 1825 RD,AUSTIN,78660,30.442847166000035,-97.66541684799995,10723015,Routine Inspection
7-Eleven Convenience Store #35801,78754,01/30/2015,87,9704 GILES LN,AUSTIN,78754,30.33155402700004,-97.62326176999994,10761992,Routine Inspection
7-Eleven Convenience Store #35801,78754,01/21/2014,91,9704 GILES LN,AUSTIN,78754,30.33155402700004,-97.62326176999994,10761992,Routine Inspection
7-Eleven Convenience Store #35801,78754,05/28/2013,79,9704 GILES LN,AUSTIN,78754,30.33155402700004,-97.62326176999994,10761992,Routine Inspection
7-Eleven Convenience Store #35801,78754,07/10/2014,86,9704 GILES LN,AUSTIN,78754,30.33155402700004,-97.62326176999994,10761992,Routine Inspection
7-Eleven Convenience Store #35805,78753,04/29/2014,90,13641 N IH 35 SVRD NB,AUSTIN,78753,30.37174243800007,-97.68056952799998,10762439,Routine Inspection
7-Eleven Convenience Store #35805,78753,03/27/2015,91,13641 N IH 35 SVRD NB,AUSTIN,78753,30.37174243800007,-97.68056952799998,10762439,Routine Inspection
7-Eleven Convenience Store #35805,78753,11/21/2013,86,13641 N IH 35 SVRD NB,AUSTIN,78753,30.37174243800007,-97.68056952799998,10762439,Routine Inspection
7-Eleven Convenience Store #35805,78753,10/13/2014,93,13641 N IH 35 SVRD NB,AUSTIN,78753,30.37174243800007,-97.68056952799998,10762439,Routine Inspection
7-Eleven Convenience Store #35808,78702,07/14/2014,85,863 AIRPORT BLVD,AUSTIN,78702,30.25866989700006,-97.69340001199998,10763641,Routine Inspection
7-Eleven Convenience Store #35808,78702,12/09/2014,86,863 AIRPORT BLVD,AUSTIN,78702,30.25866989700006,-97.69340001199998,10763641,Routine Inspection
7-Eleven Convenience Store #35808,78702,06/25/2013,85,863 AIRPORT BLVD,AUSTIN,78702,30.25866989700006,-97.69340001199998,10763641,Routine Inspection
7-Eleven Convenience Store # 36015,78705,09/03/2014,96,2408 SAN GABRIEL ST,AUSTIN,78705,30.28866379300007,-97.74780269299998,10991684,Routine Inspection
7-Eleven Convenience Store # 36015,78705,03/05/2014,96,2408 SAN GABRIEL ST,AUSTIN,78705,30.28866379300007,-97.74780269299998,10991684,Routine Inspection
7-Eleven Convenience Store # 36015,78705,02/26/2015,93,2408 SAN GABRIEL ST,AUSTIN,78705,30.28866379300007,-97.74780269299998,10991684,Routine Inspection
7-Eleven Convenience Store # 36263A,78727,06/04/2014,94,3801 W PARMER LN,AUSTIN,78727,30.424514362000025,-97.71325958899996,11067024,Routine Inspection
7-Eleven Convenience Store # 36263A,78727,11/24/2014,97,3801 W PARMER LN,AUSTIN,78727,30.424514362000025,-97.71325958899996,11067024,Routine Inspection
7-Eleven Convenience Store # 36263A,78727,04/16/2015,93,3801 W PARMER LN,AUSTIN,78727,30.424514362000025,-97.71325958899996,11067024,Routine Inspection
7-Eleven Convenience Store #36273A,78731,03/19/2015,97,3550 FAR WEST BLVD,AUSTIN,78731,30.35368590400003,-97.75350879299998,11087894,Routine Inspection
7-Eleven Convenience Store #36273A,78731,10/23/2014,94,3550 FAR WEST BLVD,AUSTIN,78731,30.35368590400003,-97.75350879299998,11087894,Routine Inspection
7-Eleven Convenience Store # 36564A,78732,02/02/2015,100,7002 N FM 620 RD,AUSTIN,78732,30.38999545400003,-97.88088661499995,11066939,Routine Inspection
7-Eleven Convenience Store # 36564A,78732,08/19/2014,97,7002 N FM 620 RD,AUSTIN,78732,30.38999545400003,-97.88088661499995,11066939,Routine Inspection
7-Eleven Convenience Store #36565H,78746,04/21/2015,93,6111 FM 2244 RD,AUSTIN,78746,30.295691220000037,-97.82829599099995,10874311,Routine Inspection
7-Eleven Convenience Store #36565H,78746,08/15/2013,92,6111 FM 2244 RD,AUSTIN,78746,30.295691220000037,-97.82829599099995,10874311,Routine Inspection
7-Eleven Convenience Store #36565H,78746,11/04/2014,76,6111 FM 2244 RD,AUSTIN,78746,30.295691220000037,-97.82829599099995,10874311,Routine Inspection
7-Eleven Convenience Store #36565H,78746,04/29/2014,92,6111 FM 2244 RD,AUSTIN,78746,30.295691220000037,-97.82829599099995,10874311,Routine Inspection
7-Eleven Convenience Store # 36586A,78748,09/11/2014,100,9909 MANCHACA RD,AUSTIN,78748,30.173450591000062,-97.82385098799995,11066982,Routine Inspection
7-Eleven Convenience Store # 36586A,78748,03/20/2015,77,9909 MANCHACA RD,AUSTIN,78748,30.173450591000062,-97.82385098799995,11066982,Routine Inspection
7-Eleven Convenience Store #36587A,78744,01/28/2015,100,6515-3/4 S IH 35 SVRD NB,AUSTIN,78744,30.188400586000057,-97.74614869599998,11151015,Routine Inspection
7-Eleven Convenience Store # 36588A,78753,01/09/2015,96,1100 W PARMER LN,AUSTIN,78753,30.399498926000035,-97.65471305799997,11067007,Routine Inspection
7-Eleven Convenience Store # 36588A,78753,07/11/2014,100,1100 W PARMER LN,AUSTIN,78753,30.399498926000035,-97.65471305799997,11067007,Routine Inspection
7-Eleven Convenience Store # 36589A,78729,12/12/2014,93,10207 LAKE CREEK PKWY,AUSTIN,78729,30.461545243000046,-97.79289954699999,11066959,Routine Inspection
7-Eleven Convenience Store # 36589A,78729,07/29/2014,97,10207 LAKE CREEK PKWY,AUSTIN,78729,30.461545243000046,-97.79289954699999,11066959,Routine Inspection
7-Eleven Convenience Store #36592A,78759,04/08/2015,94,12000 N MOPAC EXPY SB,AUSTIN,78759,30.39582247900006,-97.73350415999994,11224954,Routine Inspection
7-Eleven Convenience Store #36597A,78749,04/03/2015,94,5445 W US 290 HWY EB,AUSTIN,78749,30.215313550000076,-97.85749815199995,11087909,Routine Inspection
7-Eleven Convenience Store #36597A,78749,10/17/2014,93,5445 W US 290 HWY EB,AUSTIN,78749,30.215313550000076,-97.85749815199995,11087909,Routine Inspection
7-Eleven Convenience Store # 36604A,78723,02/24/2015,100,6518 ED BLUESTEIN BLVD,AUSTIN,78723,30.30344411200008,-97.66104163399996,11196293,Routine Inspection
7-Eleven Convenience Store #36609,78759,03/27/2015,94,10800 RESEARCH BLVD SB,AUSTIN,78759,30.40008483500003,-97.74639229999997,11017107,Routine Inspection
7-Eleven Convenience Store #36609,78759,04/18/2014,100,10800 RESEARCH BLVD SB,AUSTIN,78759,30.40008483500003,-97.74639229999997,11017107,Routine Inspection
7-Eleven Convenience Store #36609,78759,10/16/2014,97,10800 RESEARCH BLVD SB,AUSTIN,78759,30.40008483500003,-97.74639229999997,11017107,Routine Inspection
7-Eleven Convenience Store #36609,78759,10/17/2014,91,10800 RESEARCH BLVD SB,AUSTIN,78759,30.40008483500003,-97.74639229999997,11017107,Routine Inspection
7-Eleven Convenience Store #36618A,78752,01/09/2015,92,7114 N IH 35 SVRD SB,AUSTIN,78752,30.33225068300004,-97.70383703299996,11087892,Routine Inspection
7-Eleven Convenience Store #39069,78745,11/26/2014,93,6607 CIRCLE S RD,AUSTIN,78745,30.192527901000062,-97.77757458799994,11087905,Routine Inspection
7-Eleven Convenience Store #39069,78745,04/24/2015,97,6607 CIRCLE S RD,AUSTIN,78745,30.192527901000062,-97.77757458799994,11087905,Routine Inspection
7-Eleven Store #35473 H,78660,03/18/2015,97,1624 E HOWARD LN,AUSTIN,78660,30.40452233900004,-97.64002621299994,10873625,Routine Inspection
7-Eleven Store #35473 H,78660,09/16/2014,100,1624 E HOWARD LN,AUSTIN,78660,30.40452233900004,-97.64002621299994,10873625,Routine Inspection
7-Eleven Store #35473 H,78660,03/17/2014,93,1624 E HOWARD LN,AUSTIN,78660,30.40452233900004,-97.64002621299994,10873625,Routine Inspection
7-Eleven Store #35473 H,78660,08/22/2013,90,1624 E HOWARD LN,AUSTIN,78660,30.40452233900004,-97.64002621299994,10873625,Routine Inspection
7-Eleven Store #35878 A,78701,07/22/2013,93,613 CONGRESS AVE,AUSTIN,78701,30.268600262000064,-97.74259092199998,10873620,Routine Inspection
7-Eleven Store #35878 A,78701,07/14/2014,88,613 CONGRESS AVE,AUSTIN,78701,30.268600262000064,-97.74259092199998,10873620,Routine Inspection
7-Eleven Store #35878 A,78701,01/08/2015,84,613 CONGRESS AVE,AUSTIN,78701,30.268600262000064,-97.74259092199998,10873620,Routine Inspection
7-Eleven Store #36680,78722,12/10/2014,97,3848 AIRPORT BLVD,AUSTIN,78722,30.289507263000075,-97.70741175899997,11102391,Routine Inspection
7-Eleven Store # 36999,78701,12/01/2014,79,823 CONGRESS AVE,AUSTIN,78701,30.27066054200003,-97.74181082799998,11092884,Routine Inspection
